datetime,consumption_kw,is_outage,outage_duration_h,hour,day_of_week,month
2023-03-13 13:00:00,247.69,0,0.0,13,0,3
2023-03-13 14:00:00,259.72,0,0.0,14,0,3
2023-03-13 15:00:00,222.6,0,0.0,15,0,3
2023-03-13 16:00:00,248.03,0,0.0,16,0,3
2023-03-13 17:00:00,199.3,0,0.0,17,0,3
2023-03-13 18:00:00,197.38,0,0.0,18,0,3
2023-03-13 19:00:00,183.22,0,0.0,19,0,3
2023-03-13 20:00:00,159.23,0,0.0,20,0,3
2023-03-13 21:00:00,133.43,0,0.0,21,0,3
2023-03-13 22:00:00,109.91,0,0.0,22,0,3
2023-03-13 23:00:00,111.09,0,0.0,23,0,3
2023-03-14 00:00:00,118.42,0,0.0,0,1,3
2023-03-14 01:00:00,119.59,0,0.0,1,1,3
2023-03-14 02:00:00,122.66,0,0.0,2,1,3
2023-03-14 03:00:00,131.5,0,0.0,3,1,3
2023-03-14 04:00:00,139.1,0,0.0,4,1,3
2023-03-14 05:00:00,132.75,0,0.0,5,1,3
2023-03-14 06:00:00,159.57,0,0.0,6,1,3
2023-03-14 07:00:00,193.98,0,0.0,7,1,3
2023-03-14 08:00:00,211.8,0,0.0,8,1,3
2023-03-14 09:00:00,239.83,0,0.0,9,1,3
2023-03-14 10:00:00,238.33,0,0.0,10,1,3
2023-03-14 11:00:00,257.29,0,0.0,11,1,3
2023-03-14 12:00:00,251.49,0,0.0,12,1,3
2023-03-14 13:00:00,277.78,0,0.0,13,1,3
2023-03-14 14:00:00,258.22,0,0.0,14,1,3
2023-03-14 15:00:00,223.0,0,0.0,15,1,3
2023-03-14 16:00:00,242.39,0,0.0,16,1,3
2023-03-14 17:00:00,208.64,0,0.0,17,1,3
2023-03-14 18:00:00,198.67,0,0.0,18,1,3
2023-03-14 19:00:00,159.09,0,0.0,19,1,3
2023-03-14 20:00:00,17.47,1,0.5,20,1,3
2023-03-14 21:00:00,145.36,0,0.0,21,1,3
2023-03-14 22:00:00,112.4,0,0.0,22,1,3
2023-03-14 23:00:00,109.74,0,0.0,23,1,3
2023-03-15 00:00:00,107.47,0,0.0,0,2,3
2023-03-15 01:00:00,110.54,0,0.0,1,2,3
2023-03-15 02:00:00,140.51,0,0.0,2,2,3
2023-03-15 03:00:00,141.4,0,0.0,3,2,3
2023-03-15 04:00:00,167.97,0,0.0,4,2,3
2023-03-15 05:00:00,188.39,0,0.0,5,2,3
2023-03-15 06:00:00,151.86,0,0.0,6,2,3
2023-03-15 07:00:00,181.32,0,0.0,7,2,3
2023-03-15 08:00:00,214.68,0,0.0,8,2,3
2023-03-15 09:00:00,231.01,0,0.0,9,2,3
2023-03-15 10:00:00,241.17,0,0.0,10,2,3
2023-03-15 11:00:00,239.76,0,0.0,11,2,3
2023-03-15 12:00:00,241.54,0,0.0,12,2,3
2023-03-15 13:00:00,253.45,0,0.0,13,2,3
2023-03-15 14:00:00,232.37,0,0.0,14,2,3
2023-03-15 15:00:00,255.31,0,0.0,15,2,3
2023-03-15 16:00:00,218.55,0,0.0,16,2,3
2023-03-15 17:00:00,262.4,0,0.0,17,2,3
2023-03-15 18:00:00,200.55,0,0.0,18,2,3
2023-03-15 19:00:00,155.46,0,0.0,19,2,3
2023-03-15 20:00:00,0.92,1,2.83,20,2,3
2023-03-15 21:00:00,157.56,0,0.0,21,2,3
2023-03-15 22:00:00,140.81,0,0.0,22,2,3
2023-03-15 23:00:00,123.48,0,0.0,23,2,3
2023-03-16 00:00:00,97.12,0,0.0,0,3,3
2023-03-16 01:00:00,122.18,0,0.0,1,3,3
2023-03-16 02:00:00,107.2,0,0.0,2,3,3
2023-03-16 03:00:00,153.9,0,0.0,3,3,3
2023-03-16 04:00:00,154.46,0,0.0,4,3,3
2023-03-16 05:00:00,155.81,0,0.0,5,3,3
2023-03-16 06:00:00,130.77,0,0.0,6,3,3
2023-03-16 07:00:00,165.51,0,0.0,7,3,3
2023-03-16 08:00:00,242.64,0,0.0,8,3,3
2023-03-16 09:00:00,260.87,0,0.0,9,3,3
2023-03-16 10:00:00,267.26,0,0.0,10,3,3
2023-03-16 11:00:00,231.74,0,0.0,11,3,3
2023-03-16 12:00:00,261.84,0,0.0,12,3,3
2023-03-16 13:00:00,270.85,0,0.0,13,3,3
2023-03-16 14:00:00,225.75,0,0.0,14,3,3
2023-03-16 15:00:00,242.56,0,0.0,15,3,3
2023-03-16 16:00:00,236.43,0,0.0,16,3,3
2023-03-16 17:00:00,215.75,0,0.0,17,3,3
2023-03-16 18:00:00,179.54,0,0.0,18,3,3
2023-03-16 19:00:00,149.49,0,0.0,19,3,3
2023-03-16 20:00:00,137.41,0,0.0,20,3,3
2023-03-16 21:00:00,129.74,0,0.0,21,3,3
2023-03-16 22:00:00,115.57,0,0.0,22,3,3
2023-03-16 23:00:00,112.38,0,0.0,23,3,3
2023-03-17 00:00:00,116.72,0,0.0,0,4,3
2023-03-17 01:00:00,125.66,0,0.0,1,4,3
2023-03-17 02:00:00,119.45,0,0.0,2,4,3
2023-03-17 03:00:00,125.82,0,0.0,3,4,3
2023-03-17 04:00:00,143.71,0,0.0,4,4,3
2023-03-17 05:00:00,125.57,0,0.0,5,4,3
2023-03-17 06:00:00,174.48,0,0.0,6,4,3
2023-03-17 07:00:00,180.25,0,0.0,7,4,3
2023-03-17 08:00:00,232.92,0,0.0,8,4,3
2023-03-17 09:00:00,257.09,0,0.0,9,4,3
2023-03-17 10:00:00,221.33,0,0.0,10,4,3
2023-03-17 11:00:00,226.01,0,0.0,11,4,3
2023-03-17 12:00:00,261.43,0,0.0,12,4,3
2023-03-17 13:00:00,255.51,0,0.0,13,4,3
2023-03-17 14:00:00,253.17,0,0.0,14,4,3
2023-03-17 15:00:00,235.74,0,0.0,15,4,3
2023-03-17 16:00:00,242.29,0,0.0,16,4,3
2023-03-17 17:00:00,234.25,0,0.0,17,4,3
2023-03-17 18:00:00,214.58,0,0.0,18,4,3
2023-03-17 19:00:00,150.47,0,0.0,19,4,3
2023-03-17 20:00:00,110.71,0,0.0,20,4,3
2023-03-17 21:00:00,143.5,0,0.0,21,4,3
2023-03-17 22:00:00,142.35,0,0.0,22,4,3
2023-03-17 23:00:00,128.69,0,0.0,23,4,3
2023-03-18 00:00:00,104.13,0,0.0,0,5,3
2023-03-18 01:00:00,129.13,0,0.0,1,5,3
2023-03-18 02:00:00,136.93,0,0.0,2,5,3
2023-03-18 03:00:00,155.35,0,0.0,3,5,3
2023-03-18 04:00:00,129.18,0,0.0,4,5,3
2023-03-18 05:00:00,150.98,0,0.0,5,5,3
2023-03-18 06:00:00,178.53,0,0.0,6,5,3
2023-03-18 07:00:00,181.12,0,0.0,7,5,3
2023-03-18 08:00:00,175.56,0,0.0,8,5,3
2023-03-18 09:00:00,208.9,0,0.0,9,5,3
2023-03-18 10:00:00,219.3,0,0.0,10,5,3
2023-03-18 11:00:00,216.94,0,0.0,11,5,3
2023-03-18 12:00:00,220.61,0,0.0,12,5,3
2023-03-18 13:00:00,211.74,0,0.0,13,5,3
2023-03-18 14:00:00,232.8,0,0.0,14,5,3
2023-03-18 15:00:00,189.17,0,0.0,15,5,3
2023-03-18 16:00:00,183.51,0,0.0,16,5,3
2023-03-18 17:00:00,180.43,0,0.0,17,5,3
2023-03-18 18:00:00,180.5,0,0.0,18,5,3
2023-03-18 19:00:00,131.92,0,0.0,19,5,3
2023-03-18 20:00:00,122.67,0,0.0,20,5,3
2023-03-18 21:00:00,101.4,0,0.0,21,5,3
2023-03-18 22:00:00,124.51,0,0.0,22,5,3
2023-03-18 23:00:00,102.25,0,0.0,23,5,3
2023-03-19 00:00:00,111.55,0,0.0,0,6,3
2023-03-19 01:00:00,128.94,0,0.0,1,6,3
2023-03-19 02:00:00,114.4,0,0.0,2,6,3
2023-03-19 03:00:00,135.43,0,0.0,3,6,3
2023-03-19 04:00:00,137.83,0,0.0,4,6,3
2023-03-19 05:00:00,164.46,0,0.0,5,6,3
2023-03-19 06:00:00,174.45,0,0.0,6,6,3
2023-03-19 07:00:00,169.88,0,0.0,7,6,3
2023-03-19 08:00:00,189.79,0,0.0,8,6,3
2023-03-19 09:00:00,218.33,0,0.0,9,6,3
2023-03-19 10:00:00,216.52,0,0.0,10,6,3
2023-03-19 11:00:00,194.66,0,0.0,11,6,3
2023-03-19 12:00:00,227.15,0,0.0,12,6,3
2023-03-19 13:00:00,199.35,0,0.0,13,6,3
2023-03-19 14:00:00,231.81,0,0.0,14,6,3
2023-03-19 15:00:00,218.04,0,0.0,15,6,3
2023-03-19 16:00:00,196.67,0,0.0,16,6,3
2023-03-19 17:00:00,182.62,0,0.0,17,6,3
2023-03-19 18:00:00,164.19,0,0.0,18,6,3
2023-03-19 19:00:00,164.56,0,0.0,19,6,3
2023-03-19 20:00:00,136.76,0,0.0,20,6,3
2023-03-19 21:00:00,135.5,0,0.0,21,6,3
2023-03-19 22:00:00,137.1,0,0.0,22,6,3
2023-03-19 23:00:00,110.6,0,0.0,23,6,3
2023-03-20 00:00:00,108.08,0,0.0,0,0,3
2023-03-20 01:00:00,101.11,0,0.0,1,0,3
2023-03-20 02:00:00,108.05,0,0.0,2,0,3
2023-03-20 03:00:00,104.54,0,0.0,3,0,3
2023-03-20 04:00:00,153.27,0,0.0,4,0,3
2023-03-20 05:00:00,181.51,0,0.0,5,0,3
2023-03-20 06:00:00,188.7,0,0.0,6,0,3
2023-03-20 07:00:00,155.87,0,0.0,7,0,3
2023-03-20 08:00:00,243.19,0,0.0,8,0,3
2023-03-20 09:00:00,264.01,0,0.0,9,0,3
2023-03-20 10:00:00,243.77,0,0.0,10,0,3
2023-03-20 11:00:00,257.14,0,0.0,11,0,3
2023-03-20 12:00:00,227.2,0,0.0,12,0,3
2023-03-20 13:00:00,259.62,0,0.0,13,0,3
2023-03-20 14:00:00,234.67,0,0.0,14,0,3
2023-03-20 15:00:00,245.67,0,0.0,15,0,3
2023-03-20 16:00:00,208.9,0,0.0,16,0,3
2023-03-20 17:00:00,228.4,0,0.0,17,0,3
2023-03-20 18:00:00,222.69,0,0.0,18,0,3
2023-03-20 19:00:00,142.63,0,0.0,19,0,3
2023-03-20 20:00:00,125.27,0,0.0,20,0,3
2023-03-20 21:00:00,99.62,0,0.0,21,0,3
2023-03-20 22:00:00,120.02,0,0.0,22,0,3
2023-03-20 23:00:00,110.3,0,0.0,23,0,3
2023-03-21 00:00:00,94.06,0,0.0,0,1,3
2023-03-21 01:00:00,125.82,0,0.0,1,1,3
2023-03-21 02:00:00,117.27,0,0.0,2,1,3
2023-03-21 03:00:00,115.83,0,0.0,3,1,3
2023-03-21 04:00:00,134.0,0,0.0,4,1,3
2023-03-21 05:00:00,170.45,0,0.0,5,1,3
2023-03-21 06:00:00,176.36,0,0.0,6,1,3
2023-03-21 07:00:00,178.31,0,0.0,7,1,3
2023-03-21 08:00:00,241.61,0,0.0,8,1,3
2023-03-21 09:00:00,225.26,0,0.0,9,1,3
2023-03-21 10:00:00,251.11,0,0.0,10,1,3
2023-03-21 11:00:00,257.83,0,0.0,11,1,3
2023-03-21 12:00:00,250.27,0,0.0,12,1,3
2023-03-21 13:00:00,262.15,0,0.0,13,1,3
2023-03-21 14:00:00,238.92,0,0.0,14,1,3
2023-03-21 15:00:00,250.32,0,0.0,15,1,3
2023-03-21 16:00:00,240.6,0,0.0,16,1,3
2023-03-21 17:00:00,176.5,0,0.0,17,1,3
2023-03-21 18:00:00,225.18,0,0.0,18,1,3
2023-03-21 19:00:00,108.67,0,0.0,19,1,3
2023-03-21 20:00:00,133.08,0,0.0,20,1,3
2023-03-21 21:00:00,147.35,0,0.0,21,1,3
2023-03-21 22:00:00,119.26,0,0.0,22,1,3
2023-03-21 23:00:00,97.03,0,0.0,23,1,3
2023-03-22 00:00:00,100.91,0,0.0,0,2,3
2023-03-22 01:00:00,134.43,0,0.0,1,2,3
2023-03-22 02:00:00,95.2,0,0.0,2,2,3
2023-03-22 03:00:00,148.9,0,0.0,3,2,3
2023-03-22 04:00:00,141.49,0,0.0,4,2,3
2023-03-22 05:00:00,136.49,0,0.0,5,2,3
2023-03-22 06:00:00,158.57,0,0.0,6,2,3
2023-03-22 07:00:00,165.0,0,0.0,7,2,3
2023-03-22 08:00:00,5.99,1,4.69,8,2,3
2023-03-22 09:00:00,253.66,0,0.0,9,2,3
2023-03-22 10:00:00,224.83,0,0.0,10,2,3
2023-03-22 11:00:00,249.56,0,0.0,11,2,3
2023-03-22 12:00:00,244.37,0,0.0,12,2,3
2023-03-22 13:00:00,275.02,0,0.0,13,2,3
2023-03-22 14:00:00,230.37,0,0.0,14,2,3
2023-03-22 15:00:00,266.74,0,0.0,15,2,3
2023-03-22 16:00:00,231.82,0,0.0,16,2,3
2023-03-22 17:00:00,2.8,1,0.71,17,2,3
2023-03-22 18:00:00,197.16,0,0.0,18,2,3
2023-03-22 19:00:00,142.36,0,0.0,19,2,3
2023-03-22 20:00:00,123.2,0,0.0,20,2,3
2023-03-22 21:00:00,133.39,0,0.0,21,2,3
2023-03-22 22:00:00,105.6,0,0.0,22,2,3
2023-03-22 23:00:00,86.32,0,0.0,23,2,3
2023-03-23 00:00:00,111.63,0,0.0,0,3,3
2023-03-23 01:00:00,91.98,0,0.0,1,3,3
2023-03-23 02:00:00,112.74,0,0.0,2,3,3
2023-03-23 03:00:00,118.33,0,0.0,3,3,3
2023-03-23 04:00:00,129.25,0,0.0,4,3,3
2023-03-23 05:00:00,13.71,1,6.92,5,3,3
2023-03-23 06:00:00,168.17,0,0.0,6,3,3
2023-03-23 07:00:00,183.94,0,0.0,7,3,3
2023-03-23 08:00:00,205.67,0,0.0,8,3,3
2023-03-23 09:00:00,232.87,0,0.0,9,3,3
2023-03-23 10:00:00,253.85,0,0.0,10,3,3
2023-03-23 11:00:00,240.25,0,0.0,11,3,3
2023-03-23 12:00:00,270.94,0,0.0,12,3,3
2023-03-23 13:00:00,237.58,0,0.0,13,3,3
2023-03-23 14:00:00,246.33,0,0.0,14,3,3
2023-03-23 15:00:00,233.89,0,0.0,15,3,3
2023-03-23 16:00:00,234.79,0,0.0,16,3,3
2023-03-23 17:00:00,210.65,0,0.0,17,3,3
2023-03-23 18:00:00,203.26,0,0.0,18,3,3
2023-03-23 19:00:00,150.84,0,0.0,19,3,3
2023-03-23 20:00:00,131.3,0,0.0,20,3,3
2023-03-23 21:00:00,139.24,0,0.0,21,3,3
2023-03-23 22:00:00,127.6,0,0.0,22,3,3
2023-03-23 23:00:00,117.7,0,0.0,23,3,3
2023-03-24 00:00:00,110.86,0,0.0,0,4,3
2023-03-24 01:00:00,130.97,0,0.0,1,4,3
2023-03-24 02:00:00,120.48,0,0.0,2,4,3
2023-03-24 03:00:00,127.36,0,0.0,3,4,3
2023-03-24 04:00:00,143.89,0,0.0,4,4,3
2023-03-24 05:00:00,179.83,0,0.0,5,4,3
2023-03-24 06:00:00,147.22,0,0.0,6,4,3
2023-03-24 07:00:00,191.81,0,0.0,7,4,3
2023-03-24 08:00:00,203.92,0,0.0,8,4,3
2023-03-24 09:00:00,245.93,0,0.0,9,4,3
2023-03-24 10:00:00,274.25,0,0.0,10,4,3
2023-03-24 11:00:00,262.95,0,0.0,11,4,3
2023-03-24 12:00:00,259.88,0,0.0,12,4,3
2023-03-24 13:00:00,247.21,0,0.0,13,4,3
2023-03-24 14:00:00,251.09,0,0.0,14,4,3
2023-03-24 15:00:00,238.89,0,0.0,15,4,3
2023-03-24 16:00:00,220.53,0,0.0,16,4,3
2023-03-24 17:00:00,215.91,0,0.0,17,4,3
2023-03-24 18:00:00,210.3,0,0.0,18,4,3
2023-03-24 19:00:00,142.87,0,0.0,19,4,3
2023-03-24 20:00:00,130.23,0,0.0,20,4,3
2023-03-24 21:00:00,111.56,0,0.0,21,4,3
2023-03-24 22:00:00,129.88,0,0.0,22,4,3
2023-03-24 23:00:00,127.2,0,0.0,23,4,3
2023-03-25 00:00:00,120.8,0,0.0,0,5,3
2023-03-25 01:00:00,133.5,0,0.0,1,5,3
2023-03-25 02:00:00,125.34,0,0.0,2,5,3
2023-03-25 03:00:00,137.85,0,0.0,3,5,3
2023-03-25 04:00:00,146.88,0,0.0,4,5,3
2023-03-25 05:00:00,153.01,0,0.0,5,5,3
2023-03-25 06:00:00,159.36,0,0.0,6,5,3
2023-03-25 07:00:00,213.47,0,0.0,7,5,3
2023-03-25 08:00:00,185.54,0,0.0,8,5,3
2023-03-25 09:00:00,192.69,0,0.0,9,5,3
2023-03-25 10:00:00,217.13,0,0.0,10,5,3
2023-03-25 11:00:00,219.39,0,0.0,11,5,3
2023-03-25 12:00:00,196.25,0,0.0,12,5,3
2023-03-25 13:00:00,232.46,0,0.0,13,5,3
2023-03-25 14:00:00,209.21,0,0.0,14,5,3
2023-03-25 15:00:00,186.01,0,0.0,15,5,3
2023-03-25 16:00:00,210.15,0,0.0,16,5,3
2023-03-25 17:00:00,189.65,0,0.0,17,5,3
2023-03-25 18:00:00,148.35,0,0.0,18,5,3
2023-03-25 19:00:00,181.04,0,0.0,19,5,3
2023-03-25 20:00:00,152.2,0,0.0,20,5,3
2023-03-25 21:00:00,131.81,0,0.0,21,5,3
2023-03-25 22:00:00,147.87,0,0.0,22,5,3
2023-03-25 23:00:00,121.41,0,0.0,23,5,3
2023-03-26 00:00:00,116.9,0,0.0,0,6,3
2023-03-26 01:00:00,109.12,0,0.0,1,6,3
2023-03-26 02:00:00,132.75,0,0.0,2,6,3
2023-03-26 03:00:00,139.11,0,0.0,3,6,3
2023-03-26 04:00:00,142.54,0,0.0,4,6,3
2023-03-26 05:00:00,142.53,0,0.0,5,6,3
2023-03-26 06:00:00,169.27,0,0.0,6,6,3
2023-03-26 07:00:00,179.21,0,0.0,7,6,3
2023-03-26 08:00:00,172.32,0,0.0,8,6,3
2023-03-26 09:00:00,180.6,0,0.0,9,6,3
2023-03-26 10:00:00,219.1,0,0.0,10,6,3
2023-03-26 11:00:00,176.59,0,0.0,11,6,3
2023-03-26 12:00:00,220.4,0,0.0,12,6,3
2023-03-26 13:00:00,208.45,0,0.0,13,6,3
2023-03-26 14:00:00,230.25,0,0.0,14,6,3
2023-03-26 15:00:00,195.27,0,0.0,15,6,3
2023-03-26 16:00:00,202.21,0,0.0,16,6,3
2023-03-26 17:00:00,174.31,0,0.0,17,6,3
2023-03-26 18:00:00,169.03,0,0.0,18,6,3
2023-03-26 19:00:00,165.43,0,0.0,19,6,3
2023-03-26 20:00:00,135.38,0,0.0,20,6,3
2023-03-26 21:00:00,146.91,0,0.0,21,6,3
2023-03-26 22:00:00,109.11,0,0.0,22,6,3
2023-03-26 23:00:00,123.44,0,0.0,23,6,3
2023-03-27 00:00:00,131.16,0,0.0,0,0,3
2023-03-27 01:00:00,128.92,0,0.0,1,0,3
2023-03-27 02:00:00,152.77,0,0.0,2,0,3
2023-03-27 03:00:00,120.51,0,0.0,3,0,3
2023-03-27 04:00:00,121.63,0,0.0,4,0,3
2023-03-27 05:00:00,139.46,0,0.0,5,0,3
2023-03-27 06:00:00,177.23,0,0.0,6,0,3
2023-03-27 07:00:00,187.73,0,0.0,7,0,3
2023-03-27 08:00:00,233.85,0,0.0,8,0,3
2023-03-27 09:00:00,225.83,0,0.0,9,0,3
2023-03-27 10:00:00,262.12,0,0.0,10,0,3
2023-03-27 11:00:00,237.25,0,0.0,11,0,3
2023-03-27 12:00:00,274.7,0,0.0,12,0,3
2023-03-27 13:00:00,298.48,0,0.0,13,0,3
2023-03-27 14:00:00,256.12,0,0.0,14,0,3
2023-03-27 15:00:00,251.42,0,0.0,15,0,3
2023-03-27 16:00:00,10.25,1,0.5,16,0,3
2023-03-27 17:00:00,193.11,0,0.0,17,0,3
2023-03-27 18:00:00,198.28,0,0.0,18,0,3
2023-03-27 19:00:00,137.99,0,0.0,19,0,3
2023-03-27 20:00:00,120.62,0,0.0,20,0,3
2023-03-27 21:00:00,157.8,0,0.0,21,0,3
2023-03-27 22:00:00,128.11,0,0.0,22,0,3
2023-03-27 23:00:00,124.72,0,0.0,23,0,3
2023-03-28 00:00:00,112.69,0,0.0,0,1,3
2023-03-28 01:00:00,116.43,0,0.0,1,1,3
2023-03-28 02:00:00,138.49,0,0.0,2,1,3
2023-03-28 03:00:00,131.48,0,0.0,3,1,3
2023-03-28 04:00:00,150.28,0,0.0,4,1,3
2023-03-28 05:00:00,151.44,0,0.0,5,1,3
2023-03-28 06:00:00,162.19,0,0.0,6,1,3
2023-03-28 07:00:00,159.16,0,0.0,7,1,3
2023-03-28 08:00:00,202.65,0,0.0,8,1,3
2023-03-28 09:00:00,238.75,0,0.0,9,1,3
2023-03-28 10:00:00,251.47,0,0.0,10,1,3
2023-03-28 11:00:00,236.32,0,0.0,11,1,3
2023-03-28 12:00:00,256.8,0,0.0,12,1,3
2023-03-28 13:00:00,256.42,0,0.0,13,1,3
2023-03-28 14:00:00,218.28,0,0.0,14,1,3
2023-03-28 15:00:00,228.95,0,0.0,15,1,3
2023-03-28 16:00:00,238.43,0,0.0,16,1,3
2023-03-28 17:00:00,226.07,0,0.0,17,1,3
2023-03-28 18:00:00,190.02,0,0.0,18,1,3
2023-03-28 19:00:00,156.76,0,0.0,19,1,3
2023-03-28 20:00:00,157.66,0,0.0,20,1,3
2023-03-28 21:00:00,143.62,0,0.0,21,1,3
2023-03-28 22:00:00,122.59,0,0.0,22,1,3
2023-03-28 23:00:00,112.0,0,0.0,23,1,3
2023-03-29 00:00:00,107.88,0,0.0,0,2,3
2023-03-29 01:00:00,126.04,0,0.0,1,2,3
2023-03-29 02:00:00,126.95,0,0.0,2,2,3
2023-03-29 03:00:00,141.41,0,0.0,3,2,3
2023-03-29 04:00:00,144.3,0,0.0,4,2,3
2023-03-29 05:00:00,166.66,0,0.0,5,2,3
2023-03-29 06:00:00,168.74,0,0.0,6,2,3
2023-03-29 07:00:00,192.03,0,0.0,7,2,3
2023-03-29 08:00:00,245.38,0,0.0,8,2,3
2023-03-29 09:00:00,230.61,0,0.0,9,2,3
2023-03-29 10:00:00,223.5,0,0.0,10,2,3
2023-03-29 11:00:00,278.77,0,0.0,11,2,3
2023-03-29 12:00:00,261.17,0,0.0,12,2,3
2023-03-29 13:00:00,229.9,0,0.0,13,2,3
2023-03-29 14:00:00,239.91,0,0.0,14,2,3
2023-03-29 15:00:00,254.25,0,0.0,15,2,3
2023-03-29 16:00:00,228.13,0,0.0,16,2,3
2023-03-29 17:00:00,212.58,0,0.0,17,2,3
2023-03-29 18:00:00,228.33,0,0.0,18,2,3
2023-03-29 19:00:00,138.67,0,0.0,19,2,3
2023-03-29 20:00:00,130.35,0,0.0,20,2,3
2023-03-29 21:00:00,135.14,0,0.0,21,2,3
2023-03-29 22:00:00,129.88,0,0.0,22,2,3
2023-03-29 23:00:00,126.47,0,0.0,23,2,3
2023-03-30 00:00:00,130.99,0,0.0,0,3,3
2023-03-30 01:00:00,122.0,0,0.0,1,3,3
2023-03-30 02:00:00,131.36,0,0.0,2,3,3
2023-03-30 03:00:00,128.08,0,0.0,3,3,3
2023-03-30 04:00:00,143.26,0,0.0,4,3,3
2023-03-30 05:00:00,155.99,0,0.0,5,3,3
2023-03-30 06:00:00,170.55,0,0.0,6,3,3
2023-03-30 07:00:00,191.85,0,0.0,7,3,3
2023-03-30 08:00:00,240.65,0,0.0,8,3,3
2023-03-30 09:00:00,243.34,0,0.0,9,3,3
2023-03-30 10:00:00,238.48,0,0.0,10,3,3
2023-03-30 11:00:00,256.63,0,0.0,11,3,3
2023-03-30 12:00:00,256.9,0,0.0,12,3,3
2023-03-30 13:00:00,258.51,0,0.0,13,3,3
2023-03-30 14:00:00,283.72,0,0.0,14,3,3
2023-03-30 15:00:00,234.82,0,0.0,15,3,3
2023-03-30 16:00:00,238.65,0,0.0,16,3,3
2023-03-30 17:00:00,236.29,0,0.0,17,3,3
2023-03-30 18:00:00,208.79,0,0.0,18,3,3
2023-03-30 19:00:00,189.45,0,0.0,19,3,3
2023-03-30 20:00:00,136.65,0,0.0,20,3,3
2023-03-30 21:00:00,136.83,0,0.0,21,3,3
2023-03-30 22:00:00,112.04,0,0.0,22,3,3
2023-03-30 23:00:00,113.75,0,0.0,23,3,3
2023-03-31 00:00:00,121.05,0,0.0,0,4,3
2023-03-31 01:00:00,131.72,0,0.0,1,4,3
2023-03-31 02:00:00,128.81,0,0.0,2,4,3
2023-03-31 03:00:00,150.85,0,0.0,3,4,3
2023-03-31 04:00:00,140.9,0,0.0,4,4,3
2023-03-31 05:00:00,149.4,0,0.0,5,4,3
2023-03-31 06:00:00,207.88,0,0.0,6,4,3
2023-03-31 07:00:00,186.18,0,0.0,7,4,3
2023-03-31 08:00:00,221.53,0,0.0,8,4,3
2023-03-31 09:00:00,232.26,0,0.0,9,4,3
2023-03-31 10:00:00,236.48,0,0.0,10,4,3
2023-03-31 11:00:00,269.67,0,0.0,11,4,3
2023-03-31 12:00:00,251.85,0,0.0,12,4,3
2023-03-31 13:00:00,257.53,0,0.0,13,4,3
2023-03-31 14:00:00,249.67,0,0.0,14,4,3
2023-03-31 15:00:00,253.65,0,0.0,15,4,3
2023-03-31 16:00:00,219.62,0,0.0,16,4,3
2023-03-31 17:00:00,204.13,0,0.0,17,4,3
2023-03-31 18:00:00,210.68,0,0.0,18,4,3
2023-03-31 19:00:00,163.39,0,0.0,19,4,3
2023-03-31 20:00:00,147.31,0,0.0,20,4,3
2023-03-31 21:00:00,119.82,0,0.0,21,4,3
2023-03-31 22:00:00,134.18,0,0.0,22,4,3
2023-03-31 23:00:00,107.87,0,0.0,23,4,3
2023-04-01 00:00:00,112.18,0,0.0,0,5,4
2023-04-01 01:00:00,107.54,0,0.0,1,5,4
2023-04-01 02:00:00,146.22,0,0.0,2,5,4
2023-04-01 03:00:00,144.15,0,0.0,3,5,4
2023-04-01 04:00:00,154.07,0,0.0,4,5,4
2023-04-01 05:00:00,175.77,0,0.0,5,5,4
2023-04-01 06:00:00,212.19,0,0.0,6,5,4
2023-04-01 07:00:00,157.3,0,0.0,7,5,4
2023-04-01 08:00:00,183.92,0,0.0,8,5,4
2023-04-01 09:00:00,196.11,0,0.0,9,5,4
2023-04-01 10:00:00,200.54,0,0.0,10,5,4
2023-04-01 11:00:00,202.13,0,0.0,11,5,4
2023-04-01 12:00:00,215.51,0,0.0,12,5,4
2023-04-01 13:00:00,18.79,1,7.63,13,5,4
2023-04-01 14:00:00,218.33,0,0.0,14,5,4
2023-04-01 15:00:00,206.13,0,0.0,15,5,4
2023-04-01 16:00:00,202.22,0,0.0,16,5,4
2023-04-01 17:00:00,190.56,0,0.0,17,5,4
2023-04-01 18:00:00,179.05,0,0.0,18,5,4
2023-04-01 19:00:00,151.46,0,0.0,19,5,4
2023-04-01 20:00:00,176.82,0,0.0,20,5,4
2023-04-01 21:00:00,138.16,0,0.0,21,5,4
2023-04-01 22:00:00,98.76,0,0.0,22,5,4
2023-04-01 23:00:00,106.67,0,0.0,23,5,4
2023-04-02 00:00:00,93.89,0,0.0,0,6,4
2023-04-02 01:00:00,121.96,0,0.0,1,6,4
2023-04-02 02:00:00,124.87,0,0.0,2,6,4
2023-04-02 03:00:00,127.62,0,0.0,3,6,4
2023-04-02 04:00:00,175.16,0,0.0,4,6,4
2023-04-02 05:00:00,165.29,0,0.0,5,6,4
2023-04-02 06:00:00,180.89,0,0.0,6,6,4
2023-04-02 07:00:00,168.97,0,0.0,7,6,4
2023-04-02 08:00:00,180.01,0,0.0,8,6,4
2023-04-02 09:00:00,205.91,0,0.0,9,6,4
2023-04-02 10:00:00,215.9,0,0.0,10,6,4
2023-04-02 11:00:00,190.45,0,0.0,11,6,4
2023-04-02 12:00:00,7.32,1,4.22,12,6,4
2023-04-02 13:00:00,218.51,0,0.0,13,6,4
